id,store_id,customer_id,voucher_id,final_price,note,payment_id,created_at,created_by,updated_at,updated_by,deleted
SO20250810000542,1967119892788416522,1967119892855525383,,375486,,4,2025-08-10 11:42:04,1967119892956188681,2025-08-10 11:49:04,1967119892956188685,False
SO20250810000543,1967119892788416524,1967119892872302598,,445356,,1,2025-08-10 23:54:04,1967119892956188685,2025-08-11 00:07:04,1967119892956188682,False
SO20250810000544,1967119892788416522,,,1811653,,1,2025-08-10 04:38:04,1967119892956188683,2025-08-10 04:42:04,1967119892956188680,False
SO20250810000545,1967119892788416523,,,369310,,1,2025-08-10 21:02:04,1967119892956188685,2025-08-10 21:10:04,1967119892956188683,False
SO20250810000546,1967119892788416526,1967119892910051350,,1014589,,5,2025-08-10 08:07:04,1967119892956188682,2025-08-10 08:09:04,1967119892956188684,False
SO20250810000547,1967119892788416522,1967119892922634244,,410846,,1,2025-08-10 14:09:04,1967119892956188680,2025-08-10 14:24:04,1967119892956188685,False
SO20250810000548,1967119892788416522,1967119892855525385,1967119892951994384,1197400,Cái bạn khiến nào. Để tại thế của như thế.,3,2025-08-10 09:26:04,1967119892956188684,2025-08-10 09:36:04,1967119892956188685,False
SO20250811000549,1967119892788416522,1967119892838748327,1967119892951994384,1806790,,5,2025-08-11 21:52:04,1967119892956188685,2025-08-11 21:58:04,1967119892956188678,False
SO20250811000550,1967119892788416525,1967119892838748344,1967119892951994381,1064523,,1,2025-08-11 13:29:04,1967119892956188680,2025-08-11 13:43:04,1967119892956188685,False
SO20250811000551,1967119892788416527,,,1828687,,3,2025-08-11 16:14:04,1967119892956188683,2025-08-11 16:25:04,1967119892956188682,False
SO20250811000552,1967119892788416522,1967119892914245637,1967119892951994384,91123,,2,2025-08-11 03:41:04,1967119892956188684,2025-08-11 03:47:04,1967119892956188683,False
SO20250811000553,1967119892788416525,1967119892868108295,,1474233,Nơi giống với các cho hơn của. Dưới được vài với.,2,2025-08-11 13:26:04,1967119892956188679,2025-08-11 13:29:04,1967119892956188683,False
SO20250812000554,1967119892788416529,1967119892943605779,,471094,Của đó làm chưa tại đó này. Tôi đến gần.,1,2025-08-12 09:03:04,1967119892956188680,2025-08-12 09:05:04,1967119892956188678,False
SO20250812000555,1967119892788416524,,,117626,,1,2025-08-12 15:18:04,1967119892956188679,2025-08-12 15:32:04,1967119892956188682,False
SO20250812000556,1967119892788416523,1967119892939411472,,634736,,1,2025-08-12 18:30:04,1967119892956188682,2025-08-12 18:43:04,1967119892956188680,False
SO20250812000557,1967119892788416522,1967119892872302595,,322131,,1,2025-08-12 12:17:04,1967119892956188682,2025-08-12 12:25:04,1967119892956188682,False
SO20250812000558,1967119892788416526,,,41380,,1,2025-08-12 09:52:04,1967119892956188684,2025-08-12 09:54:04,1967119892956188681,False
SO20250812000559,1967119892788416525,1967119892859719686,,76278,Trong hơn hoặc chỉ hơn cũng đang.,1,2025-08-12 10:43:04,1967119892956188682,2025-08-12 10:54:04,1967119892956188683,False
SO20250812000560,1967119892788416522,1967119892910051358,,1956985,Giữa gần để có có. Như rất và nơi gần nơi như về.,3,2025-08-12 20:59:04,1967119892956188682,2025-08-12 21:00:04,1967119892956188685,False
SO20250812000561,1967119892788416524,1967119892876496897,,632592,,1,2025-08-12 16:05:04,1967119892956188684,2025-08-12 16:06:04,1967119892956188685,False
SO20250812000562,1967119892788416524,1967119892851331083,,2846054,,1,2025-08-12 16:07:04,1967119892956188680,2025-08-12 16:15:04,1967119892956188683,False
SO20250812000563,1967119892788416523,1967119892838748344,,739569,,1,2025-08-12 15:01:04,1967119892956188681,2025-08-12 15:07:04,1967119892956188685,False
SO20250813000564,1967119892788416524,1967119892884885509,,1242399,,4,2025-08-13 21:15:04,1967119892956188683,2025-08-13 21:16:04,1967119892956188682,False
SO20250813000565,1967119892788416522,1967119892859719693,,1107426,Chỉ cũng trong từ bạn thay.,1,2025-08-13 07:50:04,1967119892956188679,2025-08-13 08:00:04,1967119892956188685,False
SO20250813000566,1967119892788416522,,,386817,,1,2025-08-13 11:59:04,1967119892956188678,2025-08-13 12:03:04,1967119892956188683,False
SO20250813000567,1967119892788416525,,,108602,,1,2025-08-13 06:16:04,1967119892956188679,2025-08-13 06:28:04,1967119892956188682,False
SO20250813000568,1967119892788416522,1967119892918439966,,715841,,1,2025-08-13 14:49:04,1967119892956188683,2025-08-13 15:01:04,1967119892956188678,False
SO20250813000569,1967119892788416523,1967119892918439950,,1720145,,1,2025-08-13 20:40:04,1967119892956188684,2025-08-13 20:48:04,1967119892956188682,False
SO20250813000570,1967119892788416524,1967119892863913985,1967119892951994381,1923940,,4,2025-08-13 05:04:04,1967119892956188680,2025-08-13 05:11:04,1967119892956188684,False
SO20250813000571,1967119892788416523,1967119892838748353,,892758,,2,2025-08-13 11:05:04,1967119892956188684,2025-08-13 11:06:04,1967119892956188679,False
SO20250813000572,1967119892788416522,1967119892914245641,,319861,Cũng trong như cho mỗi giống dưới.,1,2025-08-13 13:16:04,1967119892956188685,2025-08-13 13:24:04,1967119892956188684,False
SO20250813000573,1967119892788416526,1967119892872302596,,269443,,3,2025-08-13 04:35:04,1967119892956188679,2025-08-13 04:47:04,1967119892956188680,False
SO20250814000574,1967119892788416523,1967119892838748327,,2275497,,2,2025-08-14 19:32:04,1967119892956188685,2025-08-14 19:42:04,1967119892956188684,False
SO20250814000575,1967119892788416523,1967119892901662730,,790981,,3,2025-08-14 21:06:04,1967119892956188684,2025-08-14 21:15:04,1967119892956188679,False
SO20250814000576,1967119892788416527,1967119892859719680,,2299203,,1,2025-08-14 21:04:04,1967119892956188682,2025-08-14 21:08:04,1967119892956188681,False
SO20250814000577,1967119892788416524,1967119892897468431,,340790,,1,2025-08-14 23:51:04,1967119892956188685,2025-08-15 00:00:04,1967119892956188678,False
SO20250814000578,1967119892788416526,1967119892872302607,,904140,,3,2025-08-14 15:20:04,1967119892956188679,2025-08-14 15:35:04,1967119892956188681,False
SO20250814000579,1967119892788416525,1967119892838748336,1967119892951994388,360529,,1,2025-08-14 08:11:04,1967119892956188678,2025-08-14 08:18:04,1967119892956188680,False
SO20250814000580,1967119892788416523,1967119892880691219,,554382,,2,2025-08-14 21:19:04,1967119892956188681,2025-08-14 21:34:04,1967119892956188683,False
SO20250814000581,1967119892788416525,1967119892922634240,,295126,,3,2025-08-14 02:48:04,1967119892956188685,2025-08-14 03:01:04,1967119892956188683,False
SO20250814000582,1967119892788416522,1967119892943605775,,235309,,1,2025-08-14 16:52:04,1967119892956188682,2025-08-14 16:56:04,1967119892956188685,False
SO20250814000583,1967119892788416526,1967119892951994378,,417403,,4,2025-08-14 03:45:04,1967119892956188678,2025-08-14 03:52:04,1967119892956188681,False
SO20250815000584,1967119892788416522,1967119892905857028,,173602,,1,2025-08-15 15:06:04,1967119892956188680,2025-08-15 15:17:04,1967119892956188678,False
SO20250815000585,1967119892788416525,1967119892901662737,,19891,,1,2025-08-15 14:47:04,1967119892956188684,2025-08-15 14:55:04,1967119892956188680,False
SO20250815000586,1967119892788416525,1967119892947800064,,96008,,3,2025-08-15 09:08:04,1967119892956188683,2025-08-15 09:21:04,1967119892956188680,False
SO20250815000587,1967119892788416522,1967119892859719685,,232929,,2,2025-08-15 16:00:04,1967119892956188684,2025-08-15 16:14:04,1967119892956188679,False
SO20250815000588,1967119892788416524,1967119892859719688,,495825,,5,2025-08-15 15:58:04,1967119892956188681,2025-08-15 16:02:04,1967119892956188685,False
SO20250815000589,1967119892788416523,1967119892884885513,,1093414,,1,2025-08-15 05:04:04,1967119892956188685,2025-08-15 05:10:04,1967119892956188680,False
SO20250815000590,1967119892788416525,1967119892914245635,,138428,,3,2025-08-15 15:11:04,1967119892956188678,2025-08-15 15:18:04,1967119892956188683,False
SO20250815000591,1967119892788416522,,,788172,,1,2025-08-15 20:46:04,1967119892956188678,2025-08-15 21:01:04,1967119892956188680,False
SO20250815000592,1967119892788416523,1967119892872302602,,719305,,1,2025-08-15 09:04:04,1967119892956188681,2025-08-15 09:11:04,1967119892956188678,False
SO20250815000593,1967119892788416525,1967119892838748364,,389248,,1,2025-08-15 20:26:04,1967119892956188679,2025-08-15 20:39:04,1967119892956188679,False
SO20250815000594,1967119892788416523,,,63691,,4,2025-08-15 01:19:04,1967119892956188685,2025-08-15 01:21:04,1967119892956188682,False
SO20250815000595,1967119892788416524,,,144012,,1,2025-08-15 01:56:04,1967119892956188682,2025-08-15 02:07:04,1967119892956188685,False
SO20250815000596,1967119892788416525,1967119892838748339,1967119892951994384,156564,,2,2025-08-15 16:16:04,1967119892956188682,2025-08-15 16:30:04,1967119892956188683,False
SO20250815000597,1967119892788416524,1967119892918439941,,1349047,,5,2025-08-15 06:37:04,1967119892956188682,2025-08-15 06:41:04,1967119892956188681,False
SO20250815000598,1967119892788416529,,,180122,,1,2025-08-15 03:40:04,1967119892956188684,2025-08-15 03:43:04,1967119892956188678,False
SO20250815000599,1967119892788416525,,,76278,,1,2025-08-15 12:03:04,1967119892956188684,2025-08-15 12:08:04,1967119892956188685,False
SO20250815000600,1967119892788416522,1967119892868108299,,2037474,Giữa tự khiến cách như vì cách.,4,2025-08-15 08:12:04,1967119892956188678,2025-08-15 08:17:04,1967119892956188679,False
SO20250815000601,1967119892788416526,1967119892910051335,,3808315,Đó để mỗi đã. Đi với mà làm từ người.,4,2025-08-15 06:19:04,1967119892956188680,2025-08-15 06:24:04,1967119892956188683,False
SO20250815000602,1967119892788416527,1967119892868108302,1967119892956188676,461418,,3,2025-08-15 15:40:04,1967119892956188685,2025-08-15 15:52:04,1967119892956188685,False
SO20250815000603,1967119892788416523,1967119892884885509,,1450844,,1,2025-08-15 21:13:04,1967119892956188678,2025-08-15 21:28:04,1967119892956188684,False
SO20250815000604,1967119892788416526,1967119892855525378,,5171374,,5,2025-08-15 16:40:04,1967119892956188678,2025-08-15 16:55:04,1967119892956188683,False
SO20250815000605,1967119892788416525,1967119892838748371,1967119892951994384,555296,,2,2025-08-15 02:53:04,1967119892956188679,2025-08-15 02:54:04,1967119892956188678,False
SO20250815000606,1967119892788416524,1967119892868108299,,2059641,,1,2025-08-15 19:39:04,1967119892956188679,2025-08-15 19:44:04,1967119892956188680,False
SO20250815000607,1967119892788416529,1967119892838748336,1967119892956188676,561812,,2,2025-08-15 03:55:04,1967119892956188684,2025-08-15 04:10:04,1967119892956188680,False
SO20250815000608,1967119892788416522,1967119892838748347,1967119892951994384,1201805,,2,2025-08-15 20:37:04,1967119892956188685,2025-08-15 20:45:04,1967119892956188683,False
SO20250816000609,1967119892788416522,1967119892910051343,,317492,,3,2025-08-16 04:24:04,1967119892956188680,2025-08-16 04:35:04,1967119892956188682,False
SO20250816000610,1967119892788416525,,,551938,,1,2025-08-16 13:37:04,1967119892956188682,2025-08-16 13:52:04,1967119892956188682,False
SO20250816000611,1967119892788416527,1967119892838748341,,420207,,2,2025-08-16 03:39:04,1967119892956188679,2025-08-16 03:41:04,1967119892956188684,False
SO20250816000612,1967119892788416524,1967119892889079821,,745970,,3,2025-08-16 21:06:04,1967119892956188682,2025-08-16 21:16:04,1967119892956188678,False
SO20250816000613,1967119892788416522,1967119892889079816,,2942106,,2,2025-08-16 07:18:04,1967119892956188684,2025-08-16 07:27:04,1967119892956188679,False
SO20250816000614,1967119892788416522,1967119892951994374,,1514981,,1,2025-08-16 08:58:04,1967119892956188679,2025-08-16 09:07:04,1967119892956188683,False
SO20250816000615,1967119892788416522,1967119892838748351,,1413194,,3,2025-08-16 19:27:04,1967119892956188685,2025-08-16 19:32:04,1967119892956188684,False
SO20250816000616,1967119892788416523,,,98337,,1,2025-08-16 02:54:04,1967119892956188679,2025-08-16 03:06:04,1967119892956188679,False
SO20250816000617,1967119892788416527,1967119892838748371,,647674,,1,2025-08-16 15:37:04,1967119892956188685,2025-08-16 15:41:04,1967119892956188679,False
SO20250816000618,1967119892788416527,1967119892893274112,,624871,Của được vài rất. Theo lớn thế khi.,1,2025-08-16 07:15:04,1967119892956188684,2025-08-16 07:28:04,1967119892956188683,False
SO20250816000619,1967119892788416528,1967119892918439964,,64918,,1,2025-08-16 07:23:04,1967119892956188685,2025-08-16 07:31:04,1967119892956188679,False
SO20250816000620,1967119892788416525,1967119892918439967,,2364516,,3,2025-08-16 05:40:04,1967119892956188684,2025-08-16 05:55:04,1967119892956188680,False
SO20250816000621,1967119892788416522,1967119892947800080,,1603850,,4,2025-08-16 00:55:04,1967119892956188685,2025-08-16 00:59:04,1967119892956188680,False
SO20250816000622,1967119892788416526,1967119892838748358,1967119892956188676,1095429,,4,2025-08-16 20:16:04,1967119892956188679,2025-08-16 20:27:04,1967119892956188680,False
SO20250816000623,1967119892788416522,1967119892918439956,,917395,,2,2025-08-16 16:59:04,1967119892956188682,2025-08-16 17:08:04,1967119892956188679,False
SO20250816000624,1967119892788416528,1967119892868108301,,82518,Gần một sẽ sẽ tại bên từ có.,3,2025-08-16 14:02:04,1967119892956188678,2025-08-16 14:14:04,1967119892956188684,False
SO20250816000625,1967119892788416523,1967119892897468432,,438271,,2,2025-08-16 06:24:04,1967119892956188678,2025-08-16 06:32:04,1967119892956188678,False
SO20250816000626,1967119892788416527,1967119892851331078,,312910,,1,2025-08-16 12:39:04,1967119892956188680,2025-08-16 12:49:04,1967119892956188685,False
SO20250816000627,1967119892788416522,1967119892859719697,,170828,,5,2025-08-16 15:24:04,1967119892956188684,2025-08-16 15:30:04,1967119892956188680,False
SO20250816000628,1967119892788416526,1967119892838748371,,2578014,,3,2025-08-16 07:47:04,1967119892956188683,2025-08-16 07:58:04,1967119892956188683,False
SO20250816000629,1967119892788416522,1967119892910051350,,128303,,4,2025-08-16 04:06:04,1967119892956188685,2025-08-16 04:11:04,1967119892956188678,False
SO20250816000630,1967119892788416523,1967119892838748323,1967119892951994381,1208449,,1,2025-08-16 21:39:04,1967119892956188684,2025-08-16 21:51:04,1967119892956188680,False
SO20250816000631,1967119892788416524,1967119892905857042,,634891,,1,2025-08-16 13:20:04,1967119892956188681,2025-08-16 13:32:04,1967119892956188682,False
SO20250816000632,1967119892788416527,1967119892939411472,,343074,,1,2025-08-16 20:47:04,1967119892956188681,2025-08-16 20:50:04,1967119892956188681,False
SO20250816000633,1967119892788416525,1967119892851331073,,522745,,1,2025-08-16 10:00:04,1967119892956188678,2025-08-16 10:10:04,1967119892956188678,False
SO20250816000634,1967119892788416523,1967119892943605777,,1119899,,2,2025-08-16 04:05:04,1967119892956188684,2025-08-16 04:17:04,1967119892956188678,False
SO20250816000635,1967119892788416529,,1967119892956188676,119633,Đến đang chỉ với để.,1,2025-08-16 13:18:04,1967119892956188679,2025-08-16 13:22:04,1967119892956188680,False
SO20250816000636,1967119892788416524,1967119892851331087,,276274,,2,2025-08-16 08:41:04,1967119892956188682,2025-08-16 08:43:04,1967119892956188681,False
SO20250816000637,1967119892788416522,1967119892859719686,,711083,,2,2025-08-16 18:54:04,1967119892956188681,2025-08-16 19:03:04,1967119892956188683,False
SO20250816000638,1967119892788416523,1967119892863913991,,908083,,1,2025-08-16 03:39:04,1967119892956188681,2025-08-16 03:49:04,1967119892956188679,False
SO20250817000639,1967119892788416525,1967119892910051330,,597766,,2,2025-08-17 04:33:04,1967119892956188682,2025-08-17 04:39:04,1967119892956188681,False
SO20250817000640,1967119892788416527,1967119892935217154,,209185,,2,2025-08-17 19:19:04,1967119892956188681,2025-08-17 19:33:04,1967119892956188684,False
SO20250817000641,1967119892788416528,1967119892884885507,,95785,,2,2025-08-17 06:52:04,1967119892956188684,2025-08-17 06:58:04,1967119892956188679,False
SO20250817000642,1967119892788416522,1967119892939411458,,1883315,Nơi để khi nhiều. Khi đến vậy vẫn đúng khi.,1,2025-08-17 14:14:04,1967119892956188683,2025-08-17 14:16:04,1967119892956188682,False
SO20250817000643,1967119892788416525,1967119892922634246,,788172,,1,2025-08-17 14:49:04,1967119892956188679,2025-08-17 14:51:04,1967119892956188684,False
SO20250817000644,1967119892788416523,,,128139,,1,2025-08-17 13:30:04,1967119892956188682,2025-08-17 13:36:04,1967119892956188681,False
SO20250817000645,1967119892788416529,1967119892880691217,,235309,,2,2025-08-17 08:09:04,1967119892956188682,2025-08-17 08:16:04,1967119892956188678,False
SO20250817000646,1967119892788416522,1967119892918439966,,2878600,,2,2025-08-17 12:08:04,1967119892956188685,2025-08-17 12:18:04,1967119892956188685,False
SO20250817000647,1967119892788416522,1967119892880691208,,1839403,,4,2025-08-17 18:23:04,1967119892956188685,2025-08-17 18:32:04,1967119892956188684,False
SO20250817000648,1967119892788416524,1967119892943605770,,223568,,1,2025-08-17 03:05:04,1967119892956188684,2025-08-17 03:09:04,1967119892956188682,False
SO20250817000649,1967119892788416523,1967119892918439944,,134826,,1,2025-08-17 06:13:04,1967119892956188679,2025-08-17 06:27:04,1967119892956188678,False
SO20250817000650,1967119892788416526,,1967119892951994384,233968,Cho của vậy cũng cho đúng các.,2,2025-08-17 18:20:04,1967119892956188685,2025-08-17 18:35:04,1967119892956188685,False
SO20250817000651,1967119892788416524,1967119892943605774,,66108,,1,2025-08-17 05:41:04,1967119892956188681,2025-08-17 05:52:04,1967119892956188682,False
SO20250817000652,1967119892788416522,1967119892838748366,,3029680,,3,2025-08-17 13:34:04,1967119892956188685,2025-08-17 13:39:04,1967119892956188678,False
SO20250817000653,1967119892788416523,1967119892901662726,,143117,Trong khi đến của vậy lớn có.,1,2025-08-17 02:19:04,1967119892956188683,2025-08-17 02:30:04,1967119892956188683,False
SO20250817000654,1967119892788416525,1967119892851331078,,192454,,4,2025-08-17 23:59:04,1967119892956188681,2025-08-18 00:04:04,1967119892956188678,False
SO20250817000655,1967119892788416525,1967119892939411471,,131942,Tự cũng cũng nhiều. Để khiến cũng này hơn cho.,3,2025-08-17 11:54:04,1967119892956188683,2025-08-17 12:01:04,1967119892956188679,False
SO20250818000656,1967119892788416525,1967119892951994371,,54230,Có không đúng từng đến nhưng đã dưới.,1,2025-08-18 16:39:04,1967119892956188679,2025-08-18 16:51:04,1967119892956188678,False
SO20250818000657,1967119892788416522,1967119892851331074,,231798,,1,2025-08-18 13:48:04,1967119892956188683,2025-08-18 14:01:04,1967119892956188684,False
SO20250818000658,1967119892788416525,1967119892926828544,,62582,,2,2025-08-18 09:52:04,1967119892956188679,2025-08-18 10:06:04,1967119892956188683,False
SO20250818000659,1967119892788416522,1967119892859719699,,1563753,,4,2025-08-18 09:21:04,1967119892956188685,2025-08-18 09:25:04,1967119892956188678,False
SO20250818000660,1967119892788416523,1967119892851331077,,256333,,2,2025-08-18 07:53:04,1967119892956188678,2025-08-18 08:08:04,1967119892956188682,False
SO20250818000661,1967119892788416522,,,886672,,1,2025-08-18 08:39:04,1967119892956188683,2025-08-18 08:52:04,1967119892956188678,False
SO20250818000662,1967119892788416523,1967119892855525376,,612619,,1,2025-08-18 19:09:04,1967119892956188678,2025-08-18 19:11:04,1967119892956188683,False
SO20250818000663,1967119892788416522,1967119892868108290,,342627,Theo tại vài thế. Với mà đi vẫn vậy.,2,2025-08-18 13:23:04,1967119892956188681,2025-08-18 13:35:04,1967119892956188680,False
SO20250818000664,1967119892788416524,1967119892943605788,,336027,Đã này này. Đã bạn làm đó về.,2,2025-08-18 21:24:04,1967119892956188679,2025-08-18 21:31:04,1967119892956188685,False
SO20250818000665,1967119892788416525,1967119892918439952,,55663,,1,2025-08-18 19:56:04,1967119892956188679,2025-08-18 20:06:04,1967119892956188684,False
SO20250819000666,1967119892788416524,1967119892897468430,,724737,,2,2025-08-19 17:06:04,1967119892956188678,2025-08-19 17:13:04,1967119892956188680,False
SO20250819000667,1967119892788416522,,,114209,,1,2025-08-19 07:24:04,1967119892956188682,2025-08-19 07:30:04,1967119892956188681,False
SO20250819000668,1967119892788416524,1967119892838748354,,465496,,2,2025-08-19 23:48:04,1967119892956188680,2025-08-20 00:03:04,1967119892956188683,False
SO20250819000669,1967119892788416529,,,580542,,3,2025-08-19 02:08:04,1967119892956188680,2025-08-19 02:14:04,1967119892956188685,False
SO20250819000670,1967119892788416525,,,330587,,3,2025-08-19 14:05:04,1967119892956188685,2025-08-19 14:09:04,1967119892956188680,False
SO20250819000671,1967119892788416523,1967119892838748354,,2389866,,1,2025-08-19 07:19:04,1967119892956188683,2025-08-19 07:33:04,1967119892956188685,False
SO20250819000672,1967119892788416522,1967119892943605769,,3532572,,1,2025-08-19 09:06:04,1967119892956188683,2025-08-19 09:20:04,1967119892956188685,False
SO20250819000673,1967119892788416523,1967119892838748365,,2353302,,4,2025-08-19 07:50:04,1967119892956188683,2025-08-19 07:59:04,1967119892956188682,False
SO20250819000674,1967119892788416523,1967119892893274122,,120365,Chỉ hoặc trong vẫn số. Về trong để.,1,2025-08-19 15:46:04,1967119892956188680,2025-08-19 16:00:04,1967119892956188684,False
SO20250819000675,1967119892788416525,1967119892947800079,,127252,,1,2025-08-19 14:47:04,1967119892956188685,2025-08-19 14:58:04,1967119892956188684,False
SO20250819000676,1967119892788416525,1967119892868108301,1967119892951994384,3417480,Hoặc nào mà mỗi gần. Vài hoặc từ.,2,2025-08-19 20:12:04,1967119892956188682,2025-08-19 20:24:04,1967119892956188683,False
SO20250819000677,1967119892788416522,1967119892914245632,,616269,,2,2025-08-19 05:53:04,1967119892956188680,2025-08-19 05:57:04,1967119892956188678,False
SO20250820000678,1967119892788416523,1967119892918439940,,1182893,,1,2025-08-20 13:55:04,1967119892956188680,2025-08-20 14:06:04,1967119892956188682,False
SO20250820000679,1967119892788416525,1967119892838748335,,585674,,5,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
SO20250820000680,1967119892788416523,1967119892838748355,,514199,,1,2025-08-20 10:04:04,1967119892956188678,2025-08-20 10:09:04,1967119892956188685,False
SO20250820000681,1967119892788416523,1967119892897468421,,110848,Giữa vài cũng số các tự. Mỗi hơn các số để thế.,3,2025-08-20 23:35:04,1967119892956188680,2025-08-20 23:38:04,1967119892956188683,False
SO20250820000682,1967119892788416527,1967119892868108303,,273623,,5,2025-08-20 05:07:04,1967119892956188679,2025-08-20 05:19:04,1967119892956188679,False
SO20250820000683,1967119892788416527,1967119892893274112,1967119892951994384,76807,,3,2025-08-20 05:00:04,1967119892956188682,2025-08-20 05:15:04,1967119892956188684,False
SO20250820000684,1967119892788416522,1967119892884885505,,151209,,2,2025-08-20 11:38:04,1967119892956188682,2025-08-20 11:47:04,1967119892956188681,False
SO20250820000685,1967119892788416523,1967119892838748357,,2125967,,3,2025-08-20 03:00:04,1967119892956188680,2025-08-20 03:07:04,1967119892956188683,False
SO20250820000686,1967119892788416523,1967119892838748370,,590905,,2,2025-08-20 14:07:04,1967119892956188685,2025-08-20 14:09:04,1967119892956188684,False
SO20250821000687,1967119892788416525,,,1987190,,1,2025-08-21 20:45:04,1967119892956188683,2025-08-21 20:55:04,1967119892956188683,False
SO20250821000688,1967119892788416523,1967119892859719690,,227997,,1,2025-08-21 00:52:04,1967119892956188684,2025-08-21 01:07:04,1967119892956188683,False
SO20250821000689,1967119892788416522,1967119892868108292,,322808,,1,2025-08-21 17:16:04,1967119892956188681,2025-08-21 17:27:04,1967119892956188683,False
SO20250821000690,1967119892788416526,1967119892897468421,,39782,Dưới như một cũng vài.,3,2025-08-21 08:02:04,1967119892956188682,2025-08-21 08:06:04,1967119892956188681,False
SO20250821000691,1967119892788416522,,,199675,,1,2025-08-21 07:50:04,1967119892956188683,2025-08-21 07:53:04,1967119892956188683,False
SO20250821000692,1967119892788416524,1967119892918439952,,2073616,,2,2025-08-21 01:39:04,1967119892956188681,2025-08-21 01:46:04,1967119892956188681,False
SO20250821000693,1967119892788416526,1967119892838748338,,1564847,,2,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
SO20250821000694,1967119892788416522,1967119892838748341,,1807199,,3,2025-08-21 13:47:04,1967119892956188679,2025-08-21 13:55:04,1967119892956188681,False
SO20250821000695,1967119892788416522,1967119892872302597,,1740854,,2,2025-08-21 06:50:04,1967119892956188684,2025-08-21 07:05:04,1967119892956188679,False
SO20250821000696,1967119892788416522,,,115225,,5,2025-08-21 11:35:04,1967119892956188681,2025-08-21 11:43:04,1967119892956188680,False
SO20250821000697,1967119892788416522,1967119892918439962,,19039,,1,2025-08-21 20:23:04,1967119892956188684,2025-08-21 20:38:04,1967119892956188681,False
SO20250821000698,1967119892788416522,1967119892880691213,,276867,,1,2025-08-21 20:55:04,1967119892956188678,2025-08-21 21:10:04,1967119892956188681,False
SO20250821000699,1967119892788416522,,,1065648,,1,2025-08-21 08:07:04,1967119892956188685,2025-08-21 08:16:04,1967119892956188683,False
SO20250821000700,1967119892788416525,1967119892838748331,1967119892956188676,19703,Gần đúng sau để nào mỗi.,2,2025-08-21 18:30:04,1967119892956188682,2025-08-21 18:39:04,1967119892956188678,False
SO20250821000701,1967119892788416522,1967119892918439936,,326550,,1,2025-08-21 14:59:04,1967119892956188684,2025-08-21 15:12:04,1967119892956188681,False
SO20250821000702,1967119892788416523,1967119892838748338,,2577844,,3,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
SO20250821000703,1967119892788416523,1967119892910051329,,249306,,1,2025-08-21 13:45:04,1967119892956188683,2025-08-21 13:52:04,1967119892956188681,False
SO20250821000704,1967119892788416524,1967119892838748337,,2371173,,2,2025-08-21 20:10:04,1967119892956188679,2025-08-21 20:15:04,1967119892956188679,False
SO20250822000705,1967119892788416523,1967119892868108302,,3099982,,3,2025-08-22 10:56:04,1967119892956188682,2025-08-22 11:11:04,1967119892956188684,False
SO20250822000706,1967119892788416525,1967119892855525387,,76278,Cách vậy sẽ vài từ nhiều số.,2,2025-08-22 08:21:04,1967119892956188679,2025-08-22 08:35:04,1967119892956188680,False
SO20250822000707,1967119892788416525,1967119892872302601,,152922,,2,2025-08-22 11:40:04,1967119892956188681,2025-08-22 11:54:04,1967119892956188678,False
SO20250822000708,1967119892788416526,1967119892901662735,,962526,,2,2025-08-22 08:51:04,1967119892956188681,2025-08-22 08:53:04,1967119892956188684,False
SO20250822000709,1967119892788416523,1967119892838748352,,895023,,2,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
SO20250822000710,1967119892788416522,1967119892884885508,,885024,,1,2025-08-22 21:27:04,1967119892956188683,2025-08-22 21:40:04,1967119892956188679,False
SO20250822000711,1967119892788416525,1967119892880691214,,877606,Đang có không là từ hoặc. Của hoặc sẽ đang.,4,2025-08-22 08:23:04,1967119892956188683,2025-08-22 08:31:04,1967119892956188678,False
SO20250822000712,1967119892788416525,1967119892880691202,,974145,,2,2025-08-22 12:37:04,1967119892956188679,2025-08-22 12:50:04,1967119892956188682,False
SO20250822000713,1967119892788416522,1967119892914245635,,3751745,,1,2025-08-22 02:22:04,1967119892956188684,2025-08-22 02:36:04,1967119892956188685,False
SO20250822000714,1967119892788416522,1967119892872302594,1967119892951994381,630219,,1,2025-08-22 19:03:04,1967119892956188682,2025-08-22 19:13:04,1967119892956188680,False
SO20250822000715,1967119892788416524,1967119892838748343,,659641,,2,2025-08-22 02:56:04,1967119892956188682,2025-08-22 03:09:04,1967119892956188678,False
SO20250822000716,1967119892788416529,1967119892901662733,,2665606,Đã đến tại lớn đi thay. Như lớn đến.,1,2025-08-22 10:02:04,1967119892956188678,2025-08-22 10:03:04,1967119892956188681,False
SO20250822000717,1967119892788416524,1967119892914245638,,208618,,3,2025-08-22 16:52:04,1967119892956188683,2025-08-22 17:01:04,1967119892956188682,False
SO20250822000718,1967119892788416522,1967119892838748366,,402034,,4,2025-08-22 02:25:04,1967119892956188682,2025-08-22 02:26:04,1967119892956188679,False
SO20250822000719,1967119892788416524,1967119892855525393,,200296,,1,2025-08-22 04:41:04,1967119892956188685,2025-08-22 04:56:04,1967119892956188683,False
